inat_id,date,latitude,longitude,positional_accuracy,scientific_name
28203507,2019-07-04,53.5317087775,-104.1486390217,2463,Maianthemum canadense
28206772,2019-07-04,47.7776589431,-91.9456231222,5,Maianthemum canadense
28208904,2019-06-30,45.5431716667,-78.26262,5,Maianthemum canadense
28229599,2019-06-26,48.5590823469,-80.1596947694,50,Maianthemum canadense
28233757,2019-07-05,42.4512162412,-71.3403173339,32,Maianthemum canadense
28241121,2019-07-04,47.9606707776,-89.6864424862,NA,Maianthemum canadense
28266554,2019-07-04,44.764655,-78.1933833333,10,Maianthemum canadense
28267252,2019-07-03,43.7337417603,-103.8433685303,NA,Maianthemum canadense
28268580,2019-06-11,44.5776039921,-65.3896372765,132,Maianthemum canadense
28272078,2019-07-05,42.5075073242,-71.3209533691,NA,Maianthemum canadense
28276720,2019-07-05,46.2892341614,-78.876663208,NA,Maianthemum canadense
28288292,2019-07-05,45.92488,-80.55728,5,Maianthemum canadense
28289828,2019-07-06,42.482478451,-71.3437708934,5,Maianthemum canadense
28289940,2019-07-02,48.9731742358,-87.3752951592,239,Maianthemum canadense
28290358,2019-07-06,47.74558999,-90.33079567,10,Maianthemum canadense
28290528,2019-07-06,46.4236872504,-62.1264721826,10,Maianthemum canadense
28290534,2019-07-06,42.4418013264,-71.3335485757,5,Maianthemum canadense
28292728,2019-07-06,42.4292762485,-71.3219916076,10,Maianthemum canadense
28295252,2019-07-06,42.43487993,-71.33230659,9,Maianthemum canadense
28299609,2019-07-06,41.293838501,-81.5990219116,NA,Maianthemum canadense
28300760,2019-07-06,42.4334848859,-71.3334384375,5,Maianthemum canadense
28301047,2019-07-06,42.449589951,-71.2711348821,47,Maianthemum canadense
28303621,2019-07-06,42.4419594091,-71.3425906376,5,Maianthemum canadense
28307794,2019-07-01,39.8085586227,-74.7408920539,12,Maianthemum canadense
28308062,2019-07-06,43.9044729974,-70.1816346869,1052,Maianthemum canadense
28310175,2019-07-06,42.4533550255,-71.2956153509,5,Maianthemum canadense
28313400,2019-07-06,47.3394836812,-91.1861729902,10,Maianthemum canadense
28317645,2019-07-06,42.5022566667,-71.353355,NA,Maianthemum canadense
28329602,2019-07-01,44.3415406533,-70.9288144671,5,Maianthemum canadense
28329613,2019-07-06,42.435091666700004,-71.3322366667,5,Maianthemum canadense
28335969,2019-07-06,42.4818149722,-71.343215,NA,Maianthemum canadense
28339275,2019-07-05,46.2890777588,-78.8766708374,NA,Maianthemum canadense
28340155,2019-06-18,45.7911,-76.6999,NA,Maianthemum canadense
28347282,2019-07-06,44.3511772156,-89.7367172241,NA,Maianthemum canadense
28369032,2019-07-06,42.4829483333,-71.3769416667,NA,Maianthemum canadense
28378118,2019-07-07,41.3650876936,-75.601388868,30,Maianthemum canadense
28379600,2019-07-06,42.4910958471,-71.3214788358,4,Maianthemum canadense
28382305,2019-07-07,44.20321184,-71.29362489,6,Maianthemum canadense
28384717,2019-07-07,43.9928883333,-80.0033666667,NA,Maianthemum canadense
28385416,2019-07-07,41.4714083333,-73.9516133333,23,Maianthemum canadense
28389836,2019-07-07,43.6938729456,-71.7929112935,25,Maianthemum canadense
28394338,2019-07-07,44.7996470515,-62.5639422759,122,Maianthemum canadense
28395549,2019-07-04,44.5679554716,-70.9672028293,5,Maianthemum canadense
28395711,2019-07-05,44.5361453528,-70.9858975746,10,Maianthemum canadense
28401059,2019-07-03,44.6414471439,-70.88861608,19,Maianthemum canadense
28407012,2019-07-03,44.3680620846,-71.2140686531,10,Maianthemum canadense
28407905,2019-07-05,44.5341608953,-70.9823833779,5,Maianthemum canadense
28408382,2019-07-06,44.495538678,-71.0023928642,24,Maianthemum canadense
28410221,2019-07-04,44.5985360071,-70.9116339964,5,Maianthemum canadense
28410244,2019-07-04,44.598434167,-70.9116307274,5,Maianthemum canadense
28410344,2019-07-04,44.5889554918,-70.9549690225,10,Maianthemum canadense
28412673,2019-07-05,46.269055,-63.1122445,66,Maianthemum canadense
28425501,2019-07-05,44.564798805,-70.9740999621,10,Maianthemum canadense
28427147,2019-07-06,42.4366283333,-71.3402083333,NA,Maianthemum canadense
28435107,2019-07-08,43.9155516727,-71.3699936774,10,Maianthemum canadense
28436802,2019-07-08,43.9358961024,-71.5034941654,10,Maianthemum canadense
28437528,2019-05-29,44.77463,-78.8879866667,5,Maianthemum canadense
28448636,2019-06-16,45.5281722222,-75.9385,16,Maianthemum canadense
28462749,2019-07-08,47.31280979,-94.20821551,9,Maianthemum canadense
28465622,2019-07-08,50.7085616667,-96.555275,6,Maianthemum canadense
28488876,2019-07-02,44.5245333333,-72.8085633333,10,Maianthemum canadense
28490287,2019-07-06,46.4205551147,-62.1277770996,NA,Maianthemum canadense
28536252,2019-06-04,46.8877436536,-70.873240605,4208,Maianthemum canadense
28553181,2019-07-09,44.4176611111,-72.8999861111,10,Maianthemum canadense
28553369,2019-07-10,44.23749178,-72.54834517,13,Maianthemum canadense
28562017,2019-07-08,43.9923333333,-71.3716416667,NA,Maianthemum canadense
28562417,2019-07-08,44.102095,-71.566615,NA,Maianthemum canadense
28562422,2019-07-08,44.10203,-71.5666816667,NA,Maianthemum canadense
28612533,2019-07-10,43.4018096713,-75.3417753751,111,Maianthemum canadense
28618460,2019-07-08,44.18953,-71.56965,48,Maianthemum canadense
28628727,2019-07-11,40.9748616667,-73.9492866667,65,Maianthemum canadense
28634854,2019-07-11,42.9673466667,-76.347655,5,Maianthemum canadense
28646010,2016-06-09,44.4815603863,-72.3877424167,878,Maianthemum canadense
28673109,2019-07-08,43.9385533333,-71.5104916667,5,Maianthemum canadense
28678077,2019-05-10,35.32051,-82.84696,NA,Maianthemum canadense
28679083,2019-07-05,45.4854745364,-78.7572541952,15,Maianthemum canadense
28693422,2019-07-08,44.2663146154,-71.1824161462,24,Maianthemum canadense
28700010,2019-07-01,47.2968729028,-91.2878355425,31,Maianthemum canadense
28701249,2019-07-12,50.021919683,-96.8539918876,5295,Maianthemum canadense
28706733,2019-07-12,44.8687966667,-77.9913716667,9,Maianthemum canadense
28723374,2019-07-06,42.41604,-71.35526,25,Maianthemum canadense
28726855,2019-07-13,39.67239675,-78.99131653,16,Maianthemum canadense
28754875,2019-07-10,53.0299507528,-119.2397091266,438,Maianthemum canadense
28759533,2019-07-13,40.92992,-73.952195,2000,Maianthemum canadense
28759657,2019-07-13,40.92432,-73.9416416667,6,Maianthemum canadense
28761962,2019-07-13,44.1233028333,-79.8590616667,10,Maianthemum canadense
28799153,2019-07-14,46.7503744411,-60.904286597,5,Maianthemum canadense
28801203,2019-05-11,44.4613760104,-72.659860661,977,Maianthemum canadense
28802908,2019-06-25,48.4974722222,-71.7785,5,Maianthemum canadense
28806098,2019-07-14,44.30418801,-68.67434167,9,Maianthemum canadense
28810646,2019-07-02,47.3316838197,-91.2554021017,31,Maianthemum canadense
28811120,2019-07-14,42.7718518814,-70.9219635186,10,Maianthemum canadense
28814175,2019-07-11,42.79054162,-71.06450204,9,Maianthemum canadense
28817493,2019-07-11,43.9409215483,-90.3175769408,120,Maianthemum canadense
28820716,2019-07-13,44.29134545,-71.21317028,8,Maianthemum canadense
28821240,2019-07-14,44.26613799,-71.18359642,9,Maianthemum canadense
28826514,2019-07-06,46.4228697222,-62.13018,NA,Maianthemum canadense
28832373,2019-07-14,42.31815,-84.0827555,16,Maianthemum canadense
28832401,2019-06-25,48.3824444444,-70.5865833333,8,Maianthemum canadense
28858079,2019-07-14,49.9064568687,-74.360676672,417,Maianthemum canadense
28876948,2019-07-15,46.9195806364,-67.2404364312,7,Maianthemum canadense
28878707,2019-07-15,46.43182952,-92.73326786,9,Maianthemum canadense
28889674,2019-07-15,46.7069083333,-71.2997883333,32,Maianthemum canadense
28893555,2019-07-15,45.2008466667,-75.6064383333,8,Maianthemum canadense
28899088,2019-06-27,45.1555394243,-81.5778167397,61,Maianthemum canadense
28908388,2019-07-14,48.5122782535,-71.7776346635,4,Maianthemum canadense
28923449,2019-07-14,46.5580436703,-72.9442460199,251,Maianthemum canadense
28926033,2019-07-03,46.0916846788,-77.6746414496,NA,Maianthemum canadense
28936149,2019-07-16,43.8399478,-71.2749319,NA,Maianthemum canadense
28947678,2019-07-16,42.709326949,-71.1162790843,10,Maianthemum canadense
28958179,2019-07-15,43.4409716342,-72.929375955,7,Maianthemum canadense
28960805,2019-06-23,50.2648055556,-66.4163333333,5,Maianthemum canadense
28972470,2019-07-11,52.9302961463,-119.3832474147,236,Maianthemum canadense
28997254,2019-07-17,47.3814082426,-91.1970908382,5,Maianthemum canadense
29004161,2019-07-17,42.7011424397,-71.1030904949,5,Maianthemum canadense
29008055,2019-07-16,47.0199175278,-90.683446,NA,Maianthemum canadense
29012600,2019-07-15,47.0446409444,-90.6669166111,NA,Maianthemum canadense
29023189,2019-07-17,45.0603517661,-78.4312819137,64,Maianthemum canadense
29028897,2019-07-15,46.3252833333,-62.9998966667,23,Maianthemum canadense
29034180,2019-07-16,44.1964854068,-71.5796127544,10,Maianthemum canadense
29050829,2019-07-16,44.1602240783,-71.6566127726,30,Maianthemum canadense
29050840,2019-07-16,44.1604950233,-71.6536021606,10,Maianthemum canadense
29050884,2019-07-16,44.1564709973,-71.6442220566,10,Maianthemum canadense
29050900,2019-07-16,44.1602775129,-71.6566196457,5,Maianthemum canadense
29050909,2019-07-16,44.159773551,-71.6589098331,10,Maianthemum canadense
29055619,2019-07-10,50.3872032166,-87.9481430054,NA,Maianthemum canadense
29056638,2019-07-18,41.92921386,-71.26740994,9,Maianthemum canadense
29074248,2019-07-05,42.2852783203,-73.1636123657,NA,Maianthemum canadense
29079734,2019-07-18,47.58482007,-90.86313835,9,Maianthemum canadense
29080125,2019-07-17,42.0751037598,-74.1248855591,NA,Maianthemum canadense
29090169,2019-07-18,43.29008203,-70.6872297452,10,Maianthemum canadense
29090216,2019-07-18,43.290423383,-70.6866421737,10,Maianthemum canadense
29094060,2019-07-17,47.378746,-91.18968258,4,Maianthemum canadense
29119515,2019-07-19,42.0099442006,-76.1002142958,408,Maianthemum canadense
29123557,2019-07-19,41.2295284309,-73.9224130288,10,Maianthemum canadense
29138211,2019-07-19,57.6403518,-118.3528142,21,Maianthemum canadense
29138294,2019-07-18,45.5208266471,-78.7667972323,4,Maianthemum canadense
29148105,2019-07-19,43.6091397222,-79.7643530556,10,Maianthemum canadense
29165593,2019-07-20,41.1620833213,-75.6583341771,10,Maianthemum canadense
29166386,2019-07-16,44.2353630066,-89.7423171997,NA,Maianthemum canadense
29168964,2019-07-18,47.9293122422,-91.9855376593,17546,Maianthemum canadense
29172701,2019-07-19,44.26131017,-71.32034039,7,Maianthemum canadense
29177581,2019-07-20,43.1193695,-71.1052555,16,Maianthemum canadense
29197112,2019-07-20,46.289448781,-78.8844581321,44,Maianthemum canadense
29197573,2019-06-08,43.5972228,-72.4870688,189,Maianthemum canadense
29208458,2019-07-20,47.33939682,-91.20833784,20,Maianthemum canadense
29213389,2019-06-22,44.9559262331,-73.1394637631,2501,Maianthemum canadense
29233426,2019-07-18,47.5182681324,-52.6255852886,15,Maianthemum canadense
29243674,2019-05-19,42.128301,-71.910946,98,Maianthemum canadense
29248794,2019-06-14,44.2524088361,-71.2043982,5,Maianthemum canadense
29248831,2019-06-14,44.2524183076,-71.2043801789,5,Maianthemum canadense
29249016,2019-07-21,44.5006172957,-78.2187828509,7,Maianthemum canadense
29255773,2019-07-21,44.0347175598,-69.4556350708,NA,Maianthemum canadense
29262877,2019-07-15,44.2411565083,-71.1853465532,5,Maianthemum canadense
29263424,2019-07-21,43.8426615063,-70.6282304536,2,Maianthemum canadense
29266479,2019-07-21,46.2851066589,-78.8708572388,NA,Maianthemum canadense
29273839,2019-07-21,45.4149762255,-75.6905034763,NA,Maianthemum canadense
29296041,2019-07-19,44.1420060955,-71.6841018107,10,Maianthemum canadense
29313349,2019-07-20,49.9799492644,-94.6233798785,395,Maianthemum canadense
29328689,2019-07-22,40.8913659726,-73.2095242449,16,Maianthemum canadense
29332270,2019-07-22,44.4282916667,-81.4328216667,2588,Maianthemum canadense
29339994,2019-07-16,48.3441133333,-88.7814666667,NA,Maianthemum canadense
29342451,2019-07-22,48.403075,-71.069825,6,Maianthemum canadense
29370202,2019-06-05,46.6105166667,-91.8924633333,8,Maianthemum canadense
29372015,2019-06-06,46.37228,-90.6407866667,12,Maianthemum canadense
29378551,2019-07-22,49.73132,-93.2019583333,16,Maianthemum canadense
29379359,2019-07-23,44.2491007084,-72.5183984824,50,Maianthemum canadense
29381612,2019-07-23,46.5406447326,-75.780789102400007,NA,Maianthemum canadense
29388792,2019-07-23,44.1437074542,-71.6706818809,10,Maianthemum canadense
29400897,2019-07-23,42.6986032259,-71.1028708053,5,Maianthemum canadense
29404540,2019-07-11,52.9295837302,-119.3839785399,537,Maianthemum canadense
29405249,2019-07-11,52.9293249923,-119.3832061009,537,Maianthemum canadense
29405869,2019-07-11,52.9289111109,-119.3824337013,537,Maianthemum canadense
29423910,2019-07-08,44.4619156042,-78.1273123054,8,Maianthemum canadense
29435564,2019-07-23,44.3394303616,-71.2180666039,52,Maianthemum canadense
29442681,2019-07-24,42.4495745777,-71.2712035608,5,Maianthemum canadense
29449944,2019-07-23,46.5629234314,-67.1664199829,NA,Maianthemum canadense
29452789,2019-07-24,41.9199033333,-70.5441966667,5,Maianthemum canadense
29460946,2019-07-24,44.5351835294,-69.4128702488,5,Maianthemum canadense
29464964,2019-07-24,42.530526747,-74.1506042239,30,Maianthemum canadense
29467747,2019-07-03,47.8983216667,-91.9090583333,5,Maianthemum canadense
29468287,2019-07-24,44.3776931763,-72.7217330933,NA,Maianthemum canadense
29479330,2019-07-24,43.2059819112,-71.2282752246,5,Maianthemum canadense
29482748,2019-06-10,45.7782331094,-75.2779918953,61,Maianthemum canadense
29483234,2019-06-09,41.0296433872,-75.676574707,977,Maianthemum canadense
29489773,2019-07-20,46.34685,-91.81585,10,Maianthemum canadense
29506667,2019-07-24,46.46877217,-60.9042808,16,Maianthemum canadense
29514089,2019-07-25,44.009972,-71.221664,47,Maianthemum canadense
29518652,2019-07-24,48.2163616667,-71.2370916667,16,Maianthemum canadense
29531573,2019-07-25,45.6220083333,-84.9829866667,5,Maianthemum canadense
29538024,2019-07-25,41.6079721334,-70.6283434512,NA,Maianthemum canadense
29538376,2019-07-25,48.00313289,-89.60890512,3,Maianthemum canadense
29539409,2019-07-25,42.1020387346,-71.6200859472,6,Maianthemum canadense
29540104,2019-07-25,44.2262633333,-71.5394133333,5,Maianthemum canadense
29552188,2019-07-25,48.4832216667,-71.2057716667,16,Maianthemum canadense
29581308,2019-06-08,44.2198627676,-76.6910138641,606,Maianthemum canadense
29585405,2019-07-26,43.6449358,-80.119304,2599,Maianthemum canadense
29592638,2019-07-26,44.3665563176,-68.3217523155,30,Maianthemum canadense
29606696,2019-07-25,46.9854128889,-90.8516021944,NA,Maianthemum canadense
29610429,2019-07-26,43.675305,-89.81478,16,Maianthemum canadense
29618672,2019-06-18,47.485847,-90.986509,5,Maianthemum canadense
29629646,2019-07-26,42.57461,-73.2358083333,NA,Maianthemum canadense
29645911,2019-07-27,44.25283376,-71.51671084,9,Maianthemum canadense
29646372,2019-07-27,43.6394778382,-80.1401151497,8,Maianthemum canadense
29647928,2019-07-27,45.09443467,-79.2918074,8,Maianthemum canadense
29650677,2019-07-27,45.818226384,-67.6464160066,9,Maianthemum canadense
29651183,2019-07-27,43.6393352062,-80.1399060012,8,Maianthemum canadense
29653563,2019-07-15,42.63822702,-73.19399273,18,Maianthemum canadense
29667431,2019-07-27,45.2194283333,-79.7993,16,Maianthemum canadense
29668022,2019-07-27,45.6342866667,-77.0647055,17,Maianthemum canadense
29668350,2019-07-27,43.639373,-80.140168,25,Maianthemum canadense
29682077,2019-06-22,47.971282959,-91.433555603,NA,Maianthemum canadense
29688296,2019-07-27,46.0130416617,-66.9540807491,4,Maianthemum canadense
29705539,2019-07-27,48.0613888889,-92.1702777778,NA,Maianthemum canadense
29710770,2019-07-28,43.2743709488,-73.1728414726,5,Maianthemum canadense
29713305,2019-07-23,44.158490575,-71.6634681635,5,Maianthemum canadense
29740834,2019-06-22,43.9020583333,-69.477555,6,Maianthemum canadense
29742589,2019-07-28,46.3116244056,-74.2251317069,122,Maianthemum canadense
29743062,2019-07-25,43.9941101074,-77.7008361816,NA,Maianthemum canadense
29743690,2019-07-28,36.1542055,-81.813295,5,Maianthemum canadense
29748162,2019-07-26,45.3487739563,-80.1964950562,NA,Maianthemum canadense
29748983,2019-07-27,38.35665,-79.296775,10,Maianthemum canadense
29755779,2019-07-27,48.7708728188,-87.1496305101,395,Maianthemum canadense
29763590,2019-07-27,48.7706535691,-87.133347189,24,Maianthemum canadense
29775743,2019-07-24,45.9661783333,-66.520095,32,Maianthemum canadense
29777620,2019-07-28,44.16045288,-71.65248203,18,Maianthemum canadense
29793748,2019-07-29,42.44466046,-72.00122523,7,Maianthemum canadense
29828349,2019-06-12,47.0304833333,-94.6110833333,5,Maianthemum canadense
29828812,2019-07-29,46.5125716667,-87.6553583333,10,Maianthemum canadense
29855332,2019-06-12,45.3136181433,-76.4062119079,10,Maianthemum canadense
29856273,2019-07-30,45.4130695636,-63.4365740346,NA,Maianthemum canadense
29859119,2019-07-30,44.3171844352,-72.5206401386,10,Maianthemum canadense
29867827,2018-06-01,44.1218508807,-79.492361301,2,Maianthemum canadense
29873817,2019-07-30,40.971395,-73.9459533333,960,Maianthemum canadense
29890825,2019-07-20,49.9784038101,-94.6223499102,207,Maianthemum canadense
29907845,2019-07-30,42.4200993032,-71.1769934712,103,Maianthemum canadense
29907849,2019-07-30,42.4200993032,-71.1769934712,103,Maianthemum canadense
29942794,2019-07-19,48.086556,-90.4508018333,5,Maianthemum canadense
29946982,2018-05-07,41.1969684021,-74.1921613068,45,Maianthemum canadense
29966358,2018-05-26,46.9295303389,-93.77360221,1052,Maianthemum canadense
29972226,2019-07-28,43.50967373,-71.27903328,9,Maianthemum canadense
29989771,2019-08-01,43.8291137302,-69.6859181472,22,Maianthemum canadense
29991848,2019-07-31,43.245240827799996,-81.8647985907,183,Maianthemum canadense
30001491,2017-07-22,46.2818733251,-79.0026118665,4,Maianthemum canadense
30009145,2019-08-01,43.5380678019,-70.3169359547,5,Maianthemum canadense
30014547,2019-08-01,48.7379333333,-93.5446333333,5611,Maianthemum canadense
30019203,2019-08-01,44.3121245737,-71.2200193853,10,Maianthemum canadense
30112825,2019-08-01,44.5356138889,-72.8303305556,5,Maianthemum canadense
30142517,2016-05-04,40.2146897225,-74.5172936446,50,Maianthemum canadense
30278977,2019-06-29,45.9043304581,-74.2616794778,8,Maianthemum canadense
30328541,2019-06-19,46.9838333333,-90.6952583333,5,Maianthemum canadense
